ID;ID_EQUIPO;COSTO;FECHA_INGRESO;FECHA_INICIO_OP;PRECIO_DEPRECIACION;AÑOS_USO;VIDA_UTIL;OBSOLESCENCIA_PCT;NIVEL_OBSOLESCENCIA;MTO_CORRECTIVO
BIO_1120;344;15303000;06/05/2016;05/07/2016;765000;9.4;8;75.0;Proximo a obsoleto;0
BIO_1121;344;13675000;07/09/2014;30/10/2014;684000;11.2;8;75.0;Proximo a obsoleto;0
BIO_1122;344;17367000;09/03/2018;22/04/2018;1549000;7.7;8;84.4;Proximo a obsoleto;2
BIO_1123;344;22311000;01/06/2023;02/07/2023;15899000;2.4;8;22.7;Vigente;0
BIO_1124;344;10768000;20/11/2013;16/01/2014;538000;11.9;8;87.5;Proximo a obsoleto;2
BIO_1125;346;20151000;06/01/2020;18/02/2020;6200000;5.8;8;54.7;Envejeciendo;0
BIO_1126;346;11411000;11/01/2014;10/02/2014;571000;11.8;8;81.2;Proximo a obsoleto;1
BIO_1127;347;18253000;16/05/2020;26/06/2020;6332000;5.5;8;70.3;Envejeciendo;3
BIO_1128;347;12514000;01/02/2015;14/03/2015;626000;10.8;8;87.5;Proximo a obsoleto;2
BIO_1129;341;13249000;22/07/2015;02/09/2015;662000;10.2;8;93.8;Proximo a obsoleto;3
BIO_1130;347;17255000;05/02/2019;02/04/2019;3588000;6.7;8;81.3;Proximo a obsoleto;3
BIO_1131;348;20539000;17/06/2022;06/08/2022;12417000;3.3;8;37.5;En uso normal;1
BIO_1132;348;13767000;22/12/2015;12/02/2016;688000;9.8;8;75.0;Proximo a obsoleto;0
BIO_1133;354;18378000;30/04/2015;12/06/2015;919000;10.5;8;100.0;Obsoleto;4
BIO_1134;340;20751000;30/10/2022;04/12/2022;13358000;3.0;8;53.1;Envejeciendo;4
BIO_1135;340;18522000;16/01/2021;06/03/2021;8074000;4.8;8;44.5;En uso normal;0
BIO_1136;340;22863000;02/11/2023;31/12/2023;17433000;2.0;8;37.5;En uso normal;3
BIO_1137;344;21930000;24/03/2022;07/05/2022;12607000;3.6;8;33.6;En uso normal;0
BIO_1138;344;14303000;14/11/2018;03/01/2019;2550000;6.9;8;77.3;Proximo a obsoleto;2
BIO_1139;344;23575000;09/10/2024;02/12/2024;20775000;1.0;8;34.4;En uso normal;4
BIO_1140;344;18821000;03/08/2020;18/09/2020;7087000;5.2;8;74.2;Envejeciendo;4
BIO_1141;354;23892000;16/09/2022;06/11/2022;15154000;3.1;8;35.1;En uso normal;1
BIO_1142;340;19783000;03/10/2020;23/11/2020;7849000;5.1;8;66.4;Envejeciendo;3
BIO_1143;344;12413000;24/03/2014;23/04/2014;621000;11.7;8;81.2;Proximo a obsoleto;1
BIO_1144;340;21439000;12/07/2023;07/09/2023;15711000;2.2;8;39.8;En uso normal;3
BIO_1145;344;12389000;06/09/2014;30/10/2014;619000;11.2;8;93.8;Proximo a obsoleto;3
BIO_1146;351;25586000;28/05/2018;07/07/2018;3042000;7.4;8;82.0;Proximo a obsoleto;2
BIO_1147;351;33070000;15/05/2024;21/06/2024;27179000;1.5;8;39.1;En uso normal;4
BIO_1148;351;28545000;17/01/2022;14/03/2022;15834000;3.8;8;41.4;En uso normal;1
BIO_1149;351;38560000;19/04/2023;02/06/2023;27112000;2.5;8;48.4;En uso normal;4
BIO_1150;351;18870000;23/12/2014;18/02/2015;944000;10.8;8;93.7;Proximo a obsoleto;3
BIO_1151;351;26436000;03/02/2020;07/03/2020;8385000;5.8;8;72.7;Envejeciendo;3
BIO_1152;351;17760000;21/04/2015;02/06/2015;888000;10.5;8;93.8;Proximo a obsoleto;3
BIO_1153;351;18119000;02/01/2013;27/02/2013;906000;12.8;8;75.0;Proximo a obsoleto;0
BIO_1154;351;32413000;27/05/2024;13/07/2024;26947000;1.4;8;19.5;Vigente;1
BIO_1155;351;32485000;24/08/2020;04/10/2020;12541000;5.2;8;48.4;En uso normal;0
BIO_1156;351;36960000;12/03/2023;21/04/2023;25241000;2.7;8;50.0;Envejeciendo;4
BIO_1157;351;28760000;24/02/2021;17/04/2021;12811000;4.7;8;62.5;Envejeciendo;3
BIO_1158;351;25322000;10/03/2015;03/05/2015;1266000;10.6;8;81.2;Proximo a obsoleto;1
BIO_1159;351;30968000;28/08/2020;08/10/2020;11956000;5.2;8;60.9;Envejeciendo;2
BIO_1160;351;35307000;16/09/2024;27/10/2024;30402000;1.2;8;10.9;Vigente;0
BIO_1161;351;18196000;06/09/2016;21/10/2016;910000;9.2;8;81.2;Proximo a obsoleto;1
BIO_1162;351;25388000;27/05/2015;04/07/2015;1269000;10.4;8;100.0;Obsoleto;4
BIO_1163;351;21428000;17/03/2017;19/04/2017;1071000;8.7;8;93.8;Proximo a obsoleto;3
BIO_1164;358;16589000;03/04/2023;29/05/2023;12523000;2.6;10;25.6;En uso normal;1
BIO_1165;359;456000;02/06/2015;26/07/2015;23000;10.4;5;93.7;Proximo a obsoleto;3
BIO_1166;360;814000;07/10/2015;30/11/2015;41000;10.1;10;93.7;Proximo a obsoleto;3
BIO_1167;361;1299000;23/04/2024;27/05/2024;1104000;1.6;10;30.6;En uso normal;3
BIO_1168;361;1240000;23/11/2024;15/01/2025;1132000;0.9;10;6.9;Vigente;0
BIO_1169;362;774000;16/09/2022;11/11/2022;548000;3.1;10;48.1;En uso normal;4
BIO_1170;363;16024000;27/05/2024;20/07/2024;13862000;1.4;10;16.9;Vigente;1
BIO_1171;364;13975000;23/11/2016;15/01/2017;2133000;8.9;10;73.1;Envejeciendo;1
BIO_1172;365;38632000;09/09/2021;30/10/2021;23328000;4.2;10;56.3;Envejeciendo;4
BIO_1173;375;6050000;22/04/2024;19/06/2024;5188000;1.5;10;30.0;En uso normal;3
BIO_1174;382;4208000;27/07/2018;03/09/2018;1310000;7.2;10;73.1;Envejeciendo;3
BIO_1175;370;4213000;07/08/2019;20/09/2019;1712000;6.2;10;53.1;Envejeciendo;1
BIO_1176;378;5220000;05/04/2022;24/05/2022;3445000;3.6;10;51.9;Envejeciendo;4
BIO_1177;374;4108000;16/01/2020;08/03/2020;1864000;5.8;10;68.1;Envejeciendo;4
BIO_1178;388;3958000;04/07/2017;09/08/2017;826000;8.3;10;87.5;Proximo a obsoleto;4
BIO_1179;368;4376000;29/09/2020;27/11/2020;2264000;5.1;10;44.4;En uso normal;1
BIO_1180;367;5470000;20/04/2024;06/06/2024;4691000;1.5;10;23.7;Vigente;2
BIO_1181;367;4820000;25/11/2020;11/01/2021;2567000;4.9;10;55.6;Envejeciendo;3
BIO_1182;369;5934000;13/05/2022;03/07/2022;4006000;3.4;10;50.6;Envejeciendo;4
BIO_1183;371;5732000;23/06/2022;17/08/2022;3919000;3.3;10;25.0;En uso normal;0
BIO_1184;373;3105000;23/05/2015;22/06/2015;155000;10.5;10;93.8;Proximo a obsoleto;3
BIO_1185;376;3085000;11/03/2014;01/05/2014;154000;11.6;10;75.0;Proximo a obsoleto;0
BIO_1186;379;4548000;28/12/2018;20/02/2019;1597000;6.8;10;57.5;Envejeciendo;1
BIO_1187;380;3897000;15/08/2018;18/09/2018;1213000;7.2;10;54.4;Envejeciendo;0
BIO_1188;377;3918000;30/07/2017;22/09/2017;847000;8.2;10;86.9;Proximo a obsoleto;4
BIO_1189;386;5259000;17/01/2021;14/03/2021;2886000;4.8;10;54.4;Envejeciendo;3
BIO_1190;366;3902000;12/01/2018;06/03/2018;1029000;7.8;10;83.1;Proximo a obsoleto;4
BIO_1191;372;4265000;01/05/2018;16/06/2018;1226000;7.5;10;68.8;Envejeciendo;2
BIO_1192;383;4500000;23/07/2021;03/09/2021;2683000;4.2;10;50.6;Envejeciendo;3
BIO_1193;385;3189000;17/03/2014;16/04/2014;159000;11.7;10;87.5;Proximo a obsoleto;2
BIO_1194;387;5476000;09/12/2022;03/02/2023;4004000;2.8;10;27.5;En uso normal;1
BIO_1195;381;3481000;29/05/2017;22/07/2017;697000;8.4;10;69.4;Envejeciendo;1
BIO_1196;384;5859000;25/01/2023;01/03/2023;4328000;2.8;10;20.6;Vigente;0
BIO_1197;391;5011000;24/11/2016;16/01/2017;765000;8.9;10;91.9;Proximo a obsoleto;4
BIO_1198;391;7013000;18/06/2021;19/07/2021;4068000;4.4;10;51.9;Envejeciendo;3
BIO_1199;391;5740000;05/12/2018;08/01/2019;1967000;6.9;10;58.1;Envejeciendo;1
BIO_1200;391;6255000;21/09/2018;21/10/2018;1994000;7.2;10;66.3;Envejeciendo;2
BIO_1201;391;5069000;22/06/2016;23/07/2016;533000;9.4;10;76.9;Proximo a obsoleto;1
BIO_1202;391;4313000;21/02/2014;16/04/2014;216000;11.7;10;100.0;Obsoleto;4
BIO_1203;391;6036000;04/10/2019;18/11/2019;2550000;6.1;10;70.6;Envejeciendo;4
BIO_1204;391;7008000;12/01/2021;13/02/2021;3792000;4.8;10;48.7;En uso normal;2
BIO_1205;391;5341000;07/12/2017;05/02/2018;1368000;7.8;10;65.0;Envejeciendo;1
BIO_1206;391;4481000;13/07/2014;06/09/2014;224000;11.2;10;100.0;Obsoleto;4
BIO_1207;389;6720000;01/05/2022;17/06/2022;4486000;3.5;10;51.2;Envejeciendo;4
BIO_1208;390;4484000;24/01/2015;06/03/2015;224000;10.8;10;81.2;Proximo a obsoleto;1
BIO_1209;392;5625000;11/06/2020;21/07/2020;2729000;5.4;10;53.1;Envejeciendo;2
BIO_1210;393;4245000;25/11/2017;24/01/2018;1051000;7.9;10;84.4;Proximo a obsoleto;4
BIO_1211;393;4757000;27/08/2023;13/10/2023;3776000;2.2;10;16.3;Vigente;0
BIO_1212;394;24091000;05/10/2020;18/11/2020;12465000;5.1;10;44.4;En uso normal;1
BIO_1213;395;3372000;21/06/2018;20/08/2018;1024000;7.3;10;55.0;Envejeciendo;0
BIO_1214;396;49485000;22/07/2021;19/09/2021;29505000;4.2;10;31.9;En uso normal;0
BIO_1215;397;22164000;03/10/2018;19/11/2018;7256000;7.1;10;65.6;Envejeciendo;2
BIO_1216;397;35414000;05/08/2024;30/09/2024;31209000;1.2;10;21.9;Vigente;2
BIO_1217;398;20814000;30/05/2024;13/07/2024;18006000;1.4;10;29.4;En uso normal;3
BIO_1218;400;58823000;26/08/2019;23/10/2019;24344000;6.2;10;52.5;Envejeciendo;1
BIO_1219;399;71854000;11/07/2024;12/08/2024;62775000;1.3;10;10.0;Vigente;0
BIO_1241;407;1294000;04/04/2022;01/06/2022;864000;3.5;10;51.2;Envejeciendo;4
BIO_1242;408;10800000;11/08/2016;15/09/2016;1310000;9.2;10;75.6;Proximo a obsoleto;1
BIO_1243;457;282000;02/09/2018;08/10/2018;90000;7.2;5;70.8;Envejeciendo;0
BIO_1220;401;874000;17/12/2024;16/01/2025;721000;0.9;5;13.8;Vigente;0
BIO_1221;401;421000;13/10/2017;09/12/2017;21000;8.0;5;93.8;Proximo a obsoleto;3
BIO_1222;401;493000;12/08/2017;28/09/2017;25000;8.2;5;93.7;Proximo a obsoleto;3
BIO_1223;401;480000;13/06/2016;13/07/2016;24000;9.4;5;93.8;Proximo a obsoleto;3
BIO_1224;401;394000;07/11/2013;09/12/2013;20000;12.0;5;75.0;Proximo a obsoleto;0
BIO_1225;401;443000;29/12/2016;22/02/2017;22000;8.8;5;87.5;Proximo a obsoleto;2
BIO_1226;401;396000;01/08/2014;18/09/2014;20000;11.2;5;81.2;Proximo a obsoleto;1
BIO_1227;401;643000;22/02/2022;05/04/2022;195000;3.7;5;73.8;Envejeciendo;3
BIO_1228;401;631000;18/09/2022;28/10/2022;251000;3.2;5;47.5;En uso normal;0
BIO_1229;401;467000;28/08/2015;14/10/2015;23000;10.2;5;75.0;Proximo a obsoleto;0
BIO_1230;401;490000;03/06/2014;27/07/2014;24000;11.4;5;100.0;Obsoleto;4
BIO_1231;401;379000;18/08/2014;28/09/2014;19000;11.2;5;100.0;Obsoleto;4
BIO_1232;406;515000;03/07/2019;27/08/2019;26000;6.3;5;87.5;Proximo a obsoleto;2
BIO_1233;401;398000;10/12/2014;18/01/2015;20000;10.9;5;93.7;Proximo a obsoleto;3
BIO_1234;404;591000;11/11/2021;06/01/2022;151000;3.9;5;58.8;Envejeciendo;0
BIO_1235;401;415000;04/07/2016;20/08/2016;21000;9.3;5;81.2;Proximo a obsoleto;1
BIO_1236;401;703000;09/10/2021;03/12/2021;169000;4.0;5;85.0;Proximo a obsoleto;4
BIO_1237;401;527000;26/03/2016;04/05/2016;26000;9.6;5;87.5;Proximo a obsoleto;2
BIO_1238;401;426000;04/03/2016;06/04/2016;21000;9.7;5;75.0;Proximo a obsoleto;0
BIO_1239;403;603000;03/11/2021;20/12/2021;145000;4.0;5;85.0;Proximo a obsoleto;4
BIO_1240;405;486000;02/11/2019;08/12/2019;24000;6.0;5;87.5;Proximo a obsoleto;2
BIO_1244;410;213000;22/03/2014;18/05/2014;11000;11.6;5;100.0;Obsoleto;4
BIO_1245;409;221000;23/08/2014;01/10/2014;11000;11.2;5;75.0;Proximo a obsoleto;0
BIO_1246;409;220000;16/03/2015;21/04/2015;11000;10.7;5;100.0;Obsoleto;4
BIO_1247;413;337000;03/06/2020;14/07/2020;17000;5.4;5;81.2;Proximo a obsoleto;1
BIO_1248;414;276000;06/04/2018;09/05/2018;14000;7.6;5;87.5;Proximo a obsoleto;2
BIO_1249;417;285000;26/07/2014;22/09/2014;14000;11.2;5;81.2;Proximo a obsoleto;1
BIO_1250;418;398000;25/11/2023;08/01/2024;253000;1.9;5;41.3;En uso normal;2
BIO_1251;412;328000;10/11/2019;01/01/2020;16000;5.9;5;100.0;Obsoleto;4
BIO_1252;418;454000;05/03/2021;29/04/2021;51000;4.7;5;82.5;Proximo a obsoleto;2
BIO_1253;416;251000;13/10/2016;12/11/2016;13000;9.1;5;87.5;Proximo a obsoleto;2
BIO_1254;419;344000;20/12/2017;10/02/2018;17000;7.8;5;93.8;Proximo a obsoleto;3
BIO_1255;412;400000;23/01/2021;26/02/2021;33000;4.8;5;85.0;Proximo a obsoleto;2
BIO_1256;412;352000;20/05/2023;03/07/2023;190000;2.4;5;48.8;En uso normal;2
BIO_1257;412;370000;08/11/2019;23/12/2019;18000;6.0;5;100.0;Obsoleto;4
BIO_1258;415;277000;10/12/2016;29/01/2017;14000;8.9;5;100.0;Obsoleto;4
BIO_1259;415;295000;18/04/2019;14/06/2019;15000;6.5;5;81.2;Proximo a obsoleto;1
BIO_1260;411;281000;29/05/2017;06/07/2017;14000;8.4;5;75.0;Proximo a obsoleto;0
BIO_1261;411;250000;10/09/2014;07/11/2014;12000;11.1;5;75.0;Proximo a obsoleto;0
BIO_1262;415;428000;17/05/2024;06/07/2024;313000;1.4;5;21.2;Vigente;0
BIO_1263;415;398000;01/02/2022;27/03/2022;114000;3.8;5;81.3;Proximo a obsoleto;4
BIO_1264;415;203000;28/10/2013;14/12/2013;10000;12.0;5;87.5;Proximo a obsoleto;2
BIO_1265;415;407000;04/08/2023;23/09/2023;233000;2.2;5;40.0;En uso normal;1
BIO_1266;415;306000;21/10/2021;27/11/2021;69000;4.1;5;86.2;Proximo a obsoleto;4
BIO_1267;434;332000;12/07/2019;15/08/2019;17000;6.3;5;93.7;Proximo a obsoleto;3
BIO_1268;430;409000;13/06/2024;15/07/2024;299000;1.4;5;40.0;En uso normal;3
BIO_1269;436;393000;06/04/2024;06/05/2024;275000;1.6;5;30.0;En uso normal;1
BIO_1270;437;299000;20/09/2016;13/11/2016;15000;9.1;5;100.0;Obsoleto;4
BIO_1271;437;444000;04/01/2023;08/02/2023;205000;2.8;5;48.7;En uso normal;1
BIO_1272;428;299000;12/04/2016;04/06/2016;15000;9.5;5;93.7;Proximo a obsoleto;3
BIO_1273;432;211000;28/11/2013;04/01/2014;11000;11.9;5;93.7;Proximo a obsoleto;3
BIO_1274;436;229000;30/05/2014;07/07/2014;11000;11.4;5;87.5;Proximo a obsoleto;2
BIO_1275;437;251000;17/12/2013;06/02/2014;13000;11.8;5;81.2;Proximo a obsoleto;1
BIO_1276;433;383000;07/02/2021;21/03/2021;37000;4.8;5;90.0;Proximo a obsoleto;3
BIO_1277;452;326000;16/01/2014;16/02/2014;16000;11.8;5;87.5;Proximo a obsoleto;2
BIO_1278;456;519000;11/09/2024;31/10/2024;404000;1.2;5;30.0;En uso normal;2
BIO_1279;447;359000;28/11/2018;15/01/2019;18000;6.9;5;100.0;Obsoleto;4
BIO_1280;443;258000;25/11/2016;06/01/2017;13000;8.9;5;93.7;Proximo a obsoleto;3
BIO_1281;443;240000;30/09/2014;15/11/2014;12000;11.1;5;87.5;Proximo a obsoleto;2
BIO_1282;443;278000;31/12/2017;15/02/2018;14000;7.8;5;93.7;Proximo a obsoleto;3
BIO_1283;439;360000;27/09/2020;11/11/2020;18000;5.1;5;93.8;Proximo a obsoleto;3
BIO_1284;439;245000;24/02/2013;11/04/2013;12000;12.7;5;81.2;Proximo a obsoleto;1
BIO_1285;439;245000;18/09/2016;25/10/2016;12000;9.2;5;75.0;Proximo a obsoleto;0
BIO_1286;439;275000;20/04/2019;26/05/2019;14000;6.6;5;81.2;Proximo a obsoleto;1
BIO_1287;439;217000;13/07/2016;23/08/2016;11000;9.3;5;100.0;Obsoleto;4
BIO_1288;445;264000;28/08/2015;18/10/2015;13000;10.2;5;81.2;Proximo a obsoleto;1
BIO_1289;439;299000;29/05/2020;21/07/2020;15000;5.4;5;75.0;Proximo a obsoleto;0
BIO_1290;426;333000;28/09/2023;12/11/2023;201000;2.1;5;37.5;En uso normal;1
BIO_1291;425;293000;13/08/2016;02/10/2016;15000;9.2;5;93.7;Proximo a obsoleto;3
BIO_1292;425;396000;20/06/2018;21/07/2018;20000;7.4;5;81.2;Proximo a obsoleto;1
BIO_1293;443;266000;12/08/2016;15/09/2016;13000;9.2;5;100.0;Obsoleto;4
BIO_1294;443;289000;18/04/2016;19/05/2016;14000;9.6;5;81.2;Proximo a obsoleto;1
BIO_1295;425;301000;14/01/2017;01/03/2017;15000;8.8;5;93.8;Proximo a obsoleto;3
BIO_1296;441;221000;02/06/2013;30/07/2013;11000;12.4;5;87.5;Proximo a obsoleto;2
BIO_1297;427;326000;10/11/2017;24/12/2017;16000;8.0;5;100.0;Obsoleto;4
BIO_1298;423;412000;21/10/2023;25/11/2023;249000;2.1;5;37.5;En uso normal;1
BIO_1299;446;456000;20/03/2022;08/05/2022;146000;3.6;5;60.0;Envejeciendo;1
BIO_1300;427;308000;29/01/2017;19/03/2017;15000;8.8;5;100.0;Obsoleto;4
BIO_1301;429;263000;05/10/2016;27/11/2016;13000;9.1;5;87.5;Proximo a obsoleto;2
BIO_1302;450;306000;18/07/2014;24/08/2014;15000;11.3;5;93.8;Proximo a obsoleto;3
BIO_1303;452;276000;20/12/2015;22/01/2016;14000;9.9;5;75.0;Proximo a obsoleto;0
BIO_1304;437;392000;22/09/2024;18/11/2024;312000;1.1;5;41.2;En uso normal;4
BIO_1305;437;398000;01/06/2022;27/07/2022;139000;3.4;5;57.5;Envejeciendo;1
BIO_1306;449;269000;28/02/2015;04/04/2015;13000;10.7;5;93.8;Proximo a obsoleto;3
BIO_1307;433;237000;16/11/2013;13/01/2014;12000;11.9;5;100.0;Obsoleto;4
BIO_1308;454;280000;21/08/2015;22/09/2015;14000;10.2;5;93.8;Proximo a obsoleto;3
BIO_1309;454;311000;04/12/2015;31/01/2016;16000;9.9;5;100.0;Obsoleto;4
BIO_1310;425;248000;10/01/2013;09/03/2013;12000;12.8;5;93.8;Proximo a obsoleto;3
BIO_1311;427;399000;09/06/2022;20/07/2022;140000;3.4;5;51.2;Envejeciendo;0
BIO_1312;451;513000;19/11/2024;01/01/2025;423000;0.9;5;20.0;Vigente;1
BIO_1313;454;510000;25/10/2023;19/12/2023;316000;2.0;5;48.8;En uso normal;3
BIO_1314;454;296000;12/03/2015;24/04/2015;15000;10.7;5;81.2;Proximo a obsoleto;1
BIO_1315;425;424000;14/09/2023;07/11/2023;256000;2.1;5;37.5;En uso normal;1
BIO_1316;431;292000;10/05/2019;28/06/2019;15000;6.5;5;100.0;Obsoleto;4
BIO_1317;448;314000;13/10/2018;18/11/2018;16000;7.1;5;75.0;Proximo a obsoleto;0
BIO_1318;442;217000;28/02/2013;17/04/2013;11000;12.7;5;100.0;Obsoleto;4
BIO_1319;437;399000;28/08/2024;27/09/2024;304000;1.2;5;37.5;En uso normal;3
BIO_1320;442;277000;10/08/2017;01/10/2017;14000;8.2;5;87.5;Proximo a obsoleto;2
BIO_1321;442;358000;15/02/2021;20/03/2021;35000;4.8;5;77.5;Proximo a obsoleto;1
BIO_1322;442;315000;09/09/2018;17/10/2018;16000;7.2;5;100.0;Obsoleto;4
BIO_1323;442;354000;15/03/2021;03/05/2021;46000;4.6;5;81.2;Proximo a obsoleto;2
BIO_1324;440;374000;30/11/2021;23/01/2022;95000;3.9;5;65.0;Envejeciendo;1
BIO_1325;437;403000;28/10/2023;02/12/2023;250000;2.0;5;42.5;En uso normal;2
BIO_1326;434;340000;07/11/2023;15/12/2023;211000;2.0;5;42.5;En uso normal;2
BIO_1327;439;305000;21/09/2020;14/11/2020;15000;5.1;5;93.8;Proximo a obsoleto;3
BIO_1328;439;262000;06/02/2016;03/04/2016;13000;9.7;5;75.0;Proximo a obsoleto;0
BIO_1329;447;309000;26/02/2018;11/04/2018;15000;7.7;5;81.2;Proximo a obsoleto;1
BIO_1330;424;317000;23/10/2017;08/12/2017;16000;8.0;5;93.7;Proximo a obsoleto;3
BIO_1331;422;411000;04/08/2020;28/09/2020;21000;5.2;5;100.0;Obsoleto;4
BIO_1332;447;313000;03/03/2014;07/04/2014;16000;11.7;5;93.7;Proximo a obsoleto;3
BIO_1333;437;219000;13/02/2013;09/04/2013;11000;12.7;5;75.0;Proximo a obsoleto;0
BIO_1334;425;324000;05/04/2016;20/05/2016;16000;9.6;5;100.0;Obsoleto;4
BIO_1335;437;240000;24/12/2014;25/01/2015;12000;10.9;5;87.5;Proximo a obsoleto;2
BIO_1336;437;344000;26/04/2021;28/05/2021;45000;4.6;5;93.7;Proximo a obsoleto;4
BIO_1337;437;334000;15/08/2021;13/10/2021;69000;4.2;5;81.3;Proximo a obsoleto;3
BIO_1338;437;412000;08/09/2024;17/10/2024;320000;1.2;5;42.5;En uso normal;4
BIO_1339;437;256000;06/12/2016;25/01/2017;13000;8.9;5;93.7;Proximo a obsoleto;3
BIO_1340;437;227000;29/03/2013;04/05/2013;11000;12.6;5;100.0;Obsoleto;4
BIO_1341;437;287000;15/05/2017;15/06/2017;14000;8.5;5;100.0;Obsoleto;4
BIO_1342;437;425000;27/07/2024;17/09/2024;324000;1.2;5;25.0;En uso normal;1
BIO_1343;437;278000;20/10/2016;10/12/2016;14000;9.0;5;75.0;Proximo a obsoleto;0
BIO_1344;420;394000;14/05/2018;03/07/2018;20000;7.4;5;75.0;Proximo a obsoleto;0
BIO_1345;425;275000;13/12/2014;20/01/2015;14000;10.9;5;93.7;Proximo a obsoleto;3
BIO_1346;455;357000;12/11/2021;24/12/2021;86000;4.0;5;85.0;Proximo a obsoleto;4
BIO_1347;420;372000;12/08/2024;11/09/2024;284000;1.2;5;18.7;Vigente;0
BIO_1348;435;367000;20/05/2019;12/07/2019;18000;6.4;5;100.0;Obsoleto;4
BIO_1349;444;290000;22/10/2020;02/12/2020;14000;5.0;5;87.5;Proximo a obsoleto;2
BIO_1350;444;276000;13/05/2017;26/06/2017;14000;8.5;5;93.7;Proximo a obsoleto;3
BIO_1351;444;197000;08/02/2013;18/03/2013;10000;12.8;5;81.2;Proximo a obsoleto;1
BIO_1352;444;348000;10/05/2024;12/06/2024;249000;1.5;5;47.5;En uso normal;4
BIO_1353;421;527000;14/04/2024;23/05/2024;369000;1.6;5;36.2;En uso normal;2
BIO_1354;442;457000;06/07/2024;04/09/2024;348000;1.2;5;31.3;En uso normal;2
BIO_1355;427;298000;12/08/2018;03/10/2018;15000;7.2;5;93.7;Proximo a obsoleto;3
BIO_1356;425;314000;06/11/2023;30/12/2023;195000;2.0;5;36.2;En uso normal;1
BIO_1357;439;318000;14/08/2020;13/10/2020;16000;5.2;5;93.7;Proximo a obsoleto;3
BIO_1358;452;465000;03/05/2023;30/06/2023;244000;2.5;5;62.5;Envejeciendo;4
BIO_1359;437;341000;24/10/2023;26/11/2023;206000;2.1;5;43.8;En uso normal;2
BIO_1360;438;363000;01/08/2021;20/09/2021;70000;4.2;5;70.0;Envejeciendo;1
BIO_1361;453;334000;27/02/2018;23/04/2018;17000;7.7;5;87.5;Proximo a obsoleto;2
BIO_1362;436;356000;02/12/2020;17/01/2021;23000;4.9;5;98.8;Proximo a obsoleto;4
BIO_1363;436;303000;28/11/2018;04/01/2019;15000;6.9;5;87.5;Proximo a obsoleto;2
BIO_1364;436;322000;13/12/2021;02/02/2022;88000;3.8;5;70.0;Envejeciendo;2
BIO_1365;458;1901959000;02/01/2017;16/02/2017;838320000;8.8;15;50.4;Envejeciendo;1
BIO_1366;459;26264000;26/11/2017;23/01/2018;6503000;7.9;10;84.4;Proximo a obsoleto;4
BIO_1367;461;2655000;06/02/2017;07/04/2017;468000;8.7;10;71.3;Envejeciendo;1
BIO_1368;460;2511000;24/06/2017;31/07/2017;502000;8.4;10;69.4;Envejeciendo;1
BIO_1369;462;115465000;21/08/2017;27/09/2017;24969000;8.2;10;68.1;Envejeciendo;1
BIO_1370;463;79490000;26/12/2020;29/01/2021;42336000;4.9;10;36.9;En uso normal;0
BIO_1371;463;59472000;05/10/2014;25/11/2014;2974000;11.1;10;93.7;Proximo a obsoleto;3
BIO_1372;466;54502000;24/02/2013;19/04/2013;2725000;12.7;10;100.0;Obsoleto;4
BIO_1373;465;10078000;26/10/2023;06/12/2023;8163000;2.0;10;40.0;En uso normal;4
BIO_1374;465;10450000;17/01/2024;15/03/2024;8713000;1.8;10;38.1;En uso normal;4
BIO_1375;465;10022000;01/03/2019;15/04/2019;3672000;6.7;10;56.3;Envejeciendo;1
BIO_1376;465;11799000;19/06/2024;27/07/2024;10207000;1.4;10;29.4;En uso normal;3
BIO_1377;471;2520000;17/11/2015;18/12/2015;126000;10.0;7;100.0;Obsoleto;4
BIO_1378;476;4598000;24/09/2023;23/11/2023;3300000;2.1;7;47.3;En uso normal;4
BIO_1379;467;4281000;09/04/2024;20/05/2024;3363000;1.6;7;35.7;En uso normal;3
BIO_1380;474;3235000;02/12/2016;15/01/2017;162000;8.9;7;75.0;Proximo a obsoleto;0
BIO_1381;473;4744000;16/08/2024;29/09/2024;3939000;1.2;7;25.9;En uso normal;2
BIO_1382;475;2278000;10/03/2013;09/04/2013;114000;12.7;7;81.2;Proximo a obsoleto;1
BIO_1383;468;3123000;06/04/2015;16/05/2015;156000;10.6;7;87.5;Proximo a obsoleto;2
BIO_1384;474;3018000;29/10/2018;03/12/2018;151000;7.0;7;100.0;Obsoleto;4
BIO_1385;472;3360000;27/04/2018;04/06/2018;168000;7.5;7;93.8;Proximo a obsoleto;3
BIO_1386;470;3649000;11/09/2020;22/10/2020;1089000;5.2;7;61.6;Envejeciendo;1
BIO_1387;470;4422000;05/07/2022;10/08/2022;2424000;3.3;7;54.5;Envejeciendo;3
BIO_1388;470;4250000;08/05/2021;18/06/2021;1654000;4.5;7;67.0;Envejeciendo;3
BIO_1389;470;4256000;10/02/2023;17/03/2023;2668000;2.8;7;54.5;Envejeciendo;4
BIO_1390;470;2981000;16/02/2018;13/04/2018;149000;7.7;7;75.0;Proximo a obsoleto;0
BIO_1391;469;3486000;21/01/2019;17/03/2019;293000;6.8;7;78.6;Proximo a obsoleto;1
BIO_1392;474;3787000;11/09/2022;07/11/2022;2204000;3.1;7;51.8;Envejeciendo;3
BIO_1393;474;3278000;09/04/2016;03/06/2016;164000;9.5;7;81.2;Proximo a obsoleto;1
